MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
1.5920926779049291,3.561526584662662,6.772376102549541,2.314830897607747,3594.203467124537,4.968138611118275,40.865533209649186,-120.97808973071947,0.952091137055695
3.1983257905971487,4.7179936037630785,3.6097562429373053,1.0,417.8866662425039,2.426910433084687,38.264898574680466,-123.32814803476099,1.3446920757313434
2.4407401361576513,21.546537414264492,3.625741508696051,1.0,724.4186645344558,1.9924196543844328,40.67692131418681,-121.47292140290875,1.3854789309755178
5.41161949159062,16.059815196445108,7.635389280622982,1.2476090089028988,531.4969534562223,2.501136438693223,32.64644210525987,-122.02145350322336,2.6953537601076323
2.5991528231664476,12.85160047585844,2.8868603150142045,1.0,1501.8374301418182,2.8919781552811283,33.51874011681048,-118.57958015446052,1.2132104172528884
1.920561861059882,15.331229444344393,4.195088737432563,1.0,765.892342497349,2.571805129298722,33.37947263699494,-117.98329978236406,0.9883248417672351
10.79830590688781,41.977619908141115,5.020908856503775,1.638308320166856,2275.08555446046,2.7555014246754364,39.26974450041996,-117.91428275693984,4.8655149578885855
3.913899610061105,48.39063073522455,5.178674009271136,1.207577347712969,432.2474773117092,3.4335202947639063,33.161026943664,-120.11818998954321,2.365151955363436
4.667002127429453,21.660237420905887,4.610621603524904,1.3558301592520572,1144.8523701643146,2.805349842079013,37.21546153842992,-119.78770266314504,2.341053280269805
1.9062750233142018,47.21166110875735,5.8027266110352045,1.9361203939182177,2179.5155602335803,2.925762242377265,36.99071553704475,-115.65761570359359,1.2903976699755142
3.2328702511326273,17.39628076364198,6.53480366051439,1.513513409501172,139.03104102966418,1.5163550176603737,35.451683473803286,-119.23767186482837,1.5442279281735352
4.790110853393531,25.298286303533374,6.644935716704027,1.2509455244263337,9151.117732168395,3.513733707360846,40.76884911444995,-114.12226667862878,1.8485900527061805
2.2465683036659994,12.527478888615986,3.3390237589772735,1.0,826.2092866702856,2.8988632602470434,34.11911541785996,-119.60382769991135,1.135437518925821
5.614872107573956,33.664278150968045,4.4208764170242505,1.4660366139151053,144.74304780574587,5.720848835480682,35.84839645179278,-117.50419055382162,2.7994826867379974
3.1255703734844134,50.928036873915254,7.987718261795881,2.483180978695197,1284.4602864774204,2.063026198222535,39.854629250217826,-123.49637001006604,1.4757543344638655
3.7621242204512466,31.77814789821231,7.084142780230758,1.1558910189515752,1133.9285417508459,1.4574405780001691,32.7890119867362,-117.4666007558119,1.3072895537430447
3.1235682951710406,19.248518289790994,2.8600989421982472,1.0,1010.4040915131787,3.846745236251861,38.8930288023405,-115.48573605584994,1.0851366544005248
13.617652250352142,34.03868974551695,5.70071702130657,1.507152741340948,2954.814381850552,3.4508162847256605,40.25577840043492,-114.57542161466704,5.0
4.445541417041245,7.268954601734766,2.2450098310019273,1.0,2315.6483021187114,2.0069713442050694,41.35654446896259,-114.0267938836023,1.5077590579646314
2.3758931801167904,46.32161309353533,5.046898826157112,1.0,1477.159389442954,1.6292184446136184,40.824818084669104,-121.17821354350767,1.0151407019814649
7.341380817889543,26.657281489771655,10.581495908981468,2.7174045757719076,1720.1308352952103,5.556445983470997,35.53414910992001,-118.24629935174283,4.177681849254336
2.1543602463053775,23.916836844021745,3.3900440421492486,1.1047900592088915,987.9593474166528,5.289079146028439,38.07045934256805,-119.49282014467853,0.7662858048305698
5.080035028816079,30.87910421112948,3.5475980959440157,1.0,6473.620730226397,1.1107298219474147,33.234288184929426,-118.3618251942483,1.958479317677727
1.3829209956011614,32.863977002259524,6.723520576276936,1.6566686358491085,249.8358198788353,2.501050361648246,34.94976503370608,-122.42547042810153,0.6817408564004024
2.0199815357650017,4.660566117552165,2.672139317013776,1.0,1260.9890775817853,5.845527400546316,33.39511259810132,-115.43850427404058,1.1910314712587706
5.043582996562879,35.813478282393525,3.845478290410291,1.0,1170.3107972470402,2.4832668632505794,35.494279256462654,-114.90431056655413,3.0654620722403654
6.980216601296981,13.338515696092008,6.287581232552774,1.351209568313568,2473.2303423439857,2.468856545456606,40.81427852785792,-119.50338336887077,3.35354157291437
4.967024500228839,37.41158425783608,3.84312432053034,1.302913261809684,471.6070523175747,2.6828945534774555,35.79808497690578,-121.19570138426423,2.688072135400339
4.181253285095075,42.949274513594034,4.506911039039785,1.0,191.77587981932854,1.9186872159571196,37.83803197851355,-122.59166572346987,2.0065002700317454
3.7409432392866506,42.001883885178536,6.670363019282299,1.615386806589563,1282.8289252586553,1.5190569312047746,36.617118057091936,-117.16235175222195,2.6638882400294017
1.8457520429185859,29.177549337802347,5.862747986897396,1.666549929603969,1452.7745535178813,4.576886320734453,36.859706980837984,-120.87768160379265,1.1975460930201245
2.90982655106851,27.52866450784831,5.51089674476095,1.0053896755255272,4863.917243643226,1.4373846363585043,41.71093449244731,-114.90461430086611,1.3965069699242207
3.399460482537118,8.286674028309998,4.324735957762961,1.0694573702749472,307.85778941704694,3.3164952602606728,35.31346744850665,-117.2898752515513,1.6246760366362856
8.450903305639434,40.542653670559915,5.743245370468197,1.7098089894462365,3479.6735702505193,4.282906196773486,38.45958246047013,-117.5431467482576,3.9768573442371458
5.507831418533584,14.841878402782433,4.713859164029046,1.5243255525671537,11700.821874788142,1.6812027845582513,36.49059536100475,-118.40597884101759,3.088158790259343
1.556089443047319,26.331466563715274,5.948399810471622,1.637308081712358,751.6231834131045,2.0756879459702495,33.080888719953016,-123.54223660571274,0.8703638060716019
5.443653211084538,15.497978739303353,4.0601795223059005,1.1523224047892149,301.5867734329211,4.8806171418185755,37.14864290043024,-114.68077564314413,3.059249114157096
3.5571178766074367,7.82524651298435,4.604216021932642,1.0,729.9862027538485,3.717891431492208,40.22676162592853,-117.7206250670054,1.6582694484786857
2.985737544223495,33.10744254147856,3.3334802654157882,1.1305674976253217,1112.0995201807605,2.346877490688322,33.43815320247604,-114.05938016616889,1.0441321026270394
6.468898025057603,3.7709337759680954,4.8841582429378505,1.0,1927.1314385862784,4.859325301117364,33.161122550264935,-118.62643595227112,2.608917776008447
8.319479672359414,39.1809069404362,3.580848038233072,1.0919244192108997,607.0464245904228,4.867664675750014,33.959499443736036,-116.89889108093787,3.8097620759936297
7.836310087527117,17.19692655831695,3.172060637047343,1.0,5193.683912774952,3.3455164530942,39.76180105819841,-123.43790442133778,3.2906403807415145
2.708701817719822,1.0068693432287512,5.492944547245628,1.8495767556947826,359.77098814821,2.095801187882655,39.37795614937501,-117.68263823176589,0.9897044649363674
3.722786974540688,27.06758610109872,5.392968148971202,1.5854889952191966,192.6345456117661,2.546247021022675,37.86766880460805,-116.35350388409643,2.3123748351707456
5.467153290975401,3.3894473349077594,6.774391139232994,2.0374844584515466,3316.6496946726747,3.368793598331281,36.94815083888001,-116.21485705147443,2.5379879698490018
8.04722310704832,15.084647448865873,4.168472960284707,1.0,112.77322781111268,2.7858751704483677,40.93909523967491,-116.29888347769715,3.557069902742787
3.3618635805619355,37.055800860241526,5.831190248194048,1.3913686154921208,894.1470357127876,4.373584266856411,39.78362932641809,-121.73717372706332,1.7689290733355487
4.009251694289075,4.197170702715159,6.173827765271763,1.6889286156920809,24777.248929060373,1.6292020709819415,40.21345138736715,-114.24601522394774,1.444631746511945
2.307579213684615,43.80626311015612,5.917473138910834,1.7988806115181346,1083.5050123515637,1.652508751051416,40.225991862831215,-114.04817879375061,1.6294647124812518
2.186443006735786,1.1948160555877385,3.5599216168370496,1.0,357.53467459463167,3.229568201632433,38.6058129700828,-123.244041248384,0.7228936190183421
7.297380830538633,13.588017329297015,5.257971957061716,1.800713762832604,1035.4615374578138,2.467936149801307,36.851138931001486,-114.63553577188243,3.5944801581710824
10.112214171778621,38.78610686375564,5.72965957760633,1.8795812148861575,1042.3147201266013,2.337730423266662,40.714438649563675,-121.10550805695631,4.679839823325836
4.292176414625626,17.129777636194646,4.9672749342275875,1.013670395548633,1287.7476201209818,1.4810885324490999,41.29707046723088,-117.10715918249035,1.7976980238986213
8.18349841871401,6.19651179136669,2.149873356930811,1.0,2126.5643647403767,3.027745665779734,32.72615741095426,-120.61889079263868,2.982725997836325
5.567697621247168,19.371929858821822,5.281424481999757,1.3397114036496995,387.9547975327625,2.941436174488,32.98977129602939,-114.32245676626879,2.707169385840521
3.0432564636548793,14.790057605610802,12.001269258771769,2.9086431749501265,5928.627738844947,3.901618990565267,41.608061320630156,-122.98496141696465,1.655792332013636
5.566894529194297,43.9783070101883,4.288702726684584,1.0,1401.242026890914,3.08811988184009,35.13302583151985,-119.02253183043624,2.5141965669221102
11.277639273239044,16.980743796842297,3.701614814747951,1.0,2268.3184077136,2.848972402406364,40.797009676669475,-119.71952208057925,5.0
4.3863803990922365,41.23555606057637,5.750802578189222,1.7021100307048047,585.1396871870179,4.810496276178733,36.19355363013332,-120.73976547722015,2.3965846073757526
11.459123139580884,46.485479385347475,5.612247617825927,1.3030885860665946,3969.4472688388787,1.7771537694819113,33.63145054728888,-117.54466009119851,4.882020297838656
0.930673219806095,23.124688398403006,7.98124222122097,2.201576491111219,848.0567800758321,3.7230963995781967,33.26421040198868,-122.68944256578332,0.2621949107666363
7.3385516673022195,47.40710033657399,2.9947259882121506,1.0,1447.4410938057677,1.539628470014352,33.98682504126434,-116.83337581866303,3.704335121895968
4.721980178405786,20.243220752122834,6.636283553723036,1.939283736848892,431.338827010878,2.1482536322394266,34.873985351239966,-114.19407876195213,2.455279410703414
3.745651584630948,50.16799924099551,6.2724612689509325,1.006060257907906,404.66856481941807,1.849540346654303,37.14092436234285,-115.9544128553137,1.9373189027203421
4.735353903731326,5.553765750804219,4.679266585850539,1.5064878237576718,2182.4542088785206,4.107345738552257,39.164230055374944,-115.39983247090454,1.937285525271018
1.3599645744898379,36.03798259166538,5.67162077106731,1.3705509193464749,703.728881017758,2.926584099490748,41.87078647661035,-120.40363256820997,0.3108555392075427
3.9282611295705476,26.184516063303363,7.476636257445433,1.5138933568061508,466.92886022311916,2.9879833715042783,36.69431406124713,-120.75113393518781,2.020063143089195
5.552606976165149,20.770089078238,7.021143889681812,1.3926642623388517,576.4085272368334,1.9295885717028565,37.42275695225955,-118.82951645309866,2.6017639661544965
10.877935013326683,33.268305816178646,3.135511363604279,1.0,2206.0372197341476,2.664782928625084,37.45724916314093,-123.54273385237727,4.556232270483313
3.283920125702826,36.89671167335089,6.876180065418313,2.251029680428885,584.6200440089234,2.2135861189691575,37.62462637713539,-114.54641865543468,2.1934613633188516
2.7590980649595935,1.2225267521657635,4.826514434540824,1.0891971780341054,974.9099116272529,3.5021673018133943,37.418536242492394,-122.56214826983808,1.7077193655781073
3.3166186129819573,9.514607526107135,5.099536428396993,1.5295812156655129,1113.237538444191,2.020941608991641,32.58336017308822,-114.96986960831907,0.9419548212970584
7.762009606835646,37.36534858235025,5.100195112751187,1.0,161.20085176969872,5.113672045671561,32.51638581004349,-123.16417777999644,3.426098860067751
5.458918350326821,34.98565609248853,4.664136915746804,1.1436992650603102,251.86005466591212,1.5369006447592446,33.427830022198165,-115.77375072321439,2.2280360515958124
3.2613586675441253,50.26842276156254,7.977962067569156,2.7790211923328343,1534.9880719086623,2.175790544021011,33.4647877325772,-122.48037474121784,1.5962018795693547
6.097997629719756,39.81292730278993,4.789915718955063,1.4565537862577027,524.7755455286828,5.876023184830911,39.19652063507056,-123.61868385908528,2.809970406233351
4.7504841045883115,49.48940809429824,3.1650901817898984,1.0,3154.9404856039405,2.5242512921964506,34.446702308902,-116.80510549740592,2.1089118159564366
8.01397581463222,36.82956557827516,4.231633368335612,1.0591282997238345,2883.6355022946873,1.7754404522150984,40.99978399517832,-121.19734699825571,4.141504841257723
2.9410543622456067,16.2006626406116,5.32002438358767,1.0465815453822065,2251.087397781653,3.279295540251133,41.32176013098169,-116.85503847215651,1.0561922918260553
3.681803494070411,6.37361103479368,8.098557130053443,1.878154083042635,6766.7201976456745,2.4839327814921925,41.77098671001104,-118.4491474952718,1.2530652192243905
3.5421543239099718,40.87301703059172,6.304337408085816,1.9292331896693609,1009.1974320836886,2.1503957559876166,41.42127239642669,-122.91192609769935,1.3418973506642469
1.8624466584829025,33.85161029527171,3.5246667348902343,1.0723621005487252,2098.2982245099165,1.9379906243894156,35.08293905822598,-114.67869926698836,1.293709667278682
5.353080374975022,3.4574866320581075,13.384214185692262,2.618220990590413,611.306838265794,9.091586653072874,37.34288002468337,-119.47685825236522,2.4410939494599346
5.241633378989199,19.362573760949896,5.5063948916554795,1.8415843873590194,12738.31822389367,2.7165949512581737,34.16682221687094,-116.65552722201312,2.1114368649650874
4.495460338818549,49.796790589698595,8.24953054589469,2.2151114467329522,7971.5453785991795,1.3906524922248766,40.15899172413812,-118.98979427984375,2.681362121659276
3.8932633756010437,26.520458431220263,4.661392515507482,1.0534041265960865,1109.739336245583,5.460191724961965,40.940101198868916,-117.95638525038795,1.7405400341982358
1.9170308461320373,23.069185937004935,6.13091311883768,1.5351016552298093,1614.1862357993678,3.835993114474548,40.587243973326395,-120.97226407643308,0.9534234829324835
3.482020770173796,24.342679863123994,6.92949820720444,1.8779927642662233,4269.694676633409,2.2109304114549215,36.61698601261993,-121.9963969599655,2.5207561341141296
3.648701278193463,11.65301892426335,8.062937020143433,2.1123129723109506,946.5847387668546,2.0683524335223895,39.70740190452442,-118.57429796591933,1.9349297362300095
2.7694081648361886,19.804065714104556,7.560575579526174,1.8695867436156037,568.713009097335,3.9329473965303534,33.42700211097456,-119.59781027028998,1.1334841846588388
4.068313633793296,19.86047605534601,7.020811432472717,1.7621293155871809,2628.02988421537,2.721634636240289,32.882325320882885,-120.09886786566067,1.7288958911566075
5.711207738010801,3.6701060295610923,4.366515434079585,1.0,1186.1158381564985,1.3904241891284737,39.655745935933226,-117.27432804905376,2.2719247493909855
13.897535756657343,40.14594905441383,3.9404762168136482,1.2315823685289418,1316.845588039647,6.1404374517951466,36.5408751061225,-117.09493367988864,5.0
4.976598809364153,22.24172602709783,5.65784458394877,1.4617158259876406,476.1479650782744,2.5254109832187353,41.957718015025904,-123.54079943908737,2.2106261224206447
5.23062217875153,42.93117422763759,7.194027939125844,1.2677026283409536,196.82752775429861,5.464259941363926,33.423915050627556,-120.61255505756328,2.8418665465080966
4.285908081239159,44.36774805711467,4.530859785863282,1.373899048122488,1388.7264871690065,5.0096897307363415,40.62846297458472,-119.88235449773623,2.2974230342867936
1.4172767814569778,11.811696789631561,7.584212516767217,2.5520025359138274,2710.6996161426678,2.012939682464275,37.05983912252542,-123.03107838835832,0.8298089754685974
4.410957008872924,34.52502759067656,8.85557051910613,3.006124187751656,874.9731944061535,4.541584435377058,40.357926857286834,-121.64099133301711,1.908056891486855
4.646610950216322,25.08637201231207,3.4331274280987163,1.0,4612.058287607984,2.315030772379825,40.262709180616376,-123.48358202777243,2.020200167101357
15.0,45.88799363399574,3.5439138313053564,1.0,542.4433600816004,1.4237863480884132,41.201924012939735,-114.0375790138298,5.0
3.993162091339485,12.00277463799916,4.6825834480525526,1.1878774194376054,381.95222870259363,2.534916591121399,35.32957510721798,-116.63442797030156,2.007814877006592
5.370539695360742,35.568473215812254,5.601559646540566,1.0,1025.3298993403043,3.5220915402113326,41.52309385788903,-123.12549843497246,2.6685135537962204
4.389313945296875,31.99535823488885,4.015545463133187,1.3524256076763417,1009.6988778588509,2.496538920346275,33.94083612339739,-123.79750620209907,1.972232166816385
2.2228567154758845,16.060375356163473,8.506929541516097,1.5883792222610162,2368.3972305784496,2.6569548230205924,33.27870338713816,-116.8071219984772,1.1598295774816136
8.896818035491284,7.966646086209803,5.868662442617746,1.1769788682069366,505.2418249454548,4.746589774401979,36.60034741503732,-119.60807834317333,4.213495154362624
7.0368443195508865,34.2336277843411,5.031805264855683,1.1639939531008372,4307.419314443879,3.1349009920911044,40.36906820209751,-116.13203290935424,3.4369738689899587
7.203875666603845,38.66847036474886,2.7888691482300727,1.0,7839.39516077642,2.144015934862098,36.99750074101773,-114.76523962181616,3.1770239643086993
2.597027513913037,17.09699453193085,2.926109349094916,1.0,1054.5358252560225,3.978131073421187,40.37822343653988,-118.00699610983628,0.40875041308795645
10.398656203133363,33.886462805138,5.542267428302016,1.3371460845504892,3826.5175787301378,3.2513497791454697,39.4320246550459,-122.12891577082748,4.983612235328353
1.932644673998474,21.151676288186668,2.1105778014236884,1.0,381.268148485945,1.0956612687698895,34.48956966831987,-116.17805963953548,1.1742098454505048
6.373280035440963,37.37355104741351,7.42650207474292,1.5108622798552716,3213.839287576904,3.5656314589225846,41.51437543654491,-114.44188256825626,2.9797303815516805
15.0,11.159979019596708,4.6494013168741555,1.170824686236948,3125.2714067506777,3.513917398502722,33.07742110197933,-118.19768712940044,5.0
2.4736089680793296,46.400965134444895,18.124002918562354,3.2530914837412968,2600.4434838871775,3.0284424723520402,41.033657221666054,-117.18002552719267,1.3712649466361375
3.190639485047442,15.657889419744567,12.468014192848077,3.395428457945328,1079.698280445897,4.291688444982443,35.39221276540855,-120.62525304963327,2.0811893734595888
4.757825894509039,19.757085375563797,4.6062789980264105,1.212139836975272,57.15409600253051,2.2957109238160234,37.25140679006179,-120.1847230533969,2.4240149900180072
3.3132003902562466,3.962689556097839,4.7467738555455075,1.390522132312049,577.2485038353215,3.437003154001148,36.51234279065698,-116.65345502146936,1.629719998462291
1.7675633175296237,6.687122828385096,7.376008256304547,2.4897046354483012,586.4479880975174,1.6051484612623357,34.132428290710706,-114.7222890159318,1.4948348697259597
4.66990059171517,27.308957038328735,9.789095322691178,3.2543936698394798,412.29745291192313,3.535434315607034,35.90239523081608,-117.71011612775648,2.260136959598287
2.3693550131643257,14.647226513126546,2.572268969775294,1.0,1239.2269100708902,6.561530464208122,34.332877144781556,-116.10152091514652,1.5309975300509684
5.954548959024386,43.60949151285191,2.4240745286038723,1.0,721.2865947418084,2.0179001862991597,34.436921516874975,-122.28364982584627,2.7623351099673354
2.5814350351037865,1.749362821402646,3.8620034517487167,1.0,480.7695216183898,2.2168319945033734,34.27703994225061,-121.88040909742027,0.6140566391038961
11.35843503739615,20.333796482268745,6.253210633879008,1.3160215706655014,380.39106872404017,2.261422008785432,37.145665113292644,-118.6796531316661,5.0
2.8012003579906715,18.204622885223728,6.0420867228897475,1.9879494560788271,536.1891628173806,3.164513370317371,40.0803479913575,-122.23445807757159,1.6385702994656652
3.6941965574265416,1.985709176797653,7.59817876198203,2.6168940275763095,3366.0634062730214,1.963611718125764,37.90521532073179,-117.65004929779076,1.8167150792966817
7.301722873828272,7.342788349026021,3.0652250383103494,1.0,566.2156118749726,3.555511559429129,40.985462591233,-121.08346814605301,2.6397358347784046
2.1414462320350673,22.0957764208504,1.9611723943774257,1.0,655.279127403116,4.215364135811193,38.54717264147888,-116.08467381333108,0.962061097575394
5.13703446567335,26.13609380681978,6.981094279967268,2.369980977582302,694.5765539412622,3.7200566080295294,39.04873109850974,-115.91889653385657,2.3064848593529463
9.818669776698842,21.618777109998323,3.5563028886637635,1.0,1539.1621883202113,1.4808760372821965,38.84226868240653,-119.36212544244647,4.690537735384509
1.7083193641897367,28.077821599016787,2.2091434345992416,1.0,1730.645066026676,4.473034628367787,36.76986233524554,-122.19189364962365,1.11235823139396
5.006716520555402,31.35171542018976,5.248936572063463,1.2517598228225504,52.213624195970134,4.370803964260659,39.04871881090079,-117.53225038918067,2.13943293912545
5.237947256033545,1.5061148775196171,6.802364520121176,1.0830305350725449,3046.154376326529,4.187335232601146,33.16222359145513,-114.07212981736413,2.1014055572886194
7.164180813531541,24.6688531321287,4.717019541860933,1.220649487779878,4611.774722468486,3.4873317402571296,40.6685889831988,-117.77409102057477,3.3861566851749014
2.133640281868106,50.138461285267006,4.124152918166365,1.0,383.6817614018728,3.2807620432872353,39.889215362717216,-123.64225309285992,0.8355121268249647
2.0293712827453887,27.470646286606986,4.647154548029176,1.1370982431738712,414.7607115525339,4.5401305141517,34.829684603200946,-123.82706024232917,0.7368430471961256
6.129817263880722,35.554655640406615,4.270653649527458,1.1643256952070509,699.067016333931,6.484439572832411,39.79630831541378,-120.79638029507694,2.4734986949121915
5.355857404348672,16.905056753761045,2.8886265739106003,1.0,514.9119836601202,2.051936157826197,32.62010471330017,-122.04216193139595,2.281555778937181
5.208519811948514,40.47356028579089,3.721503410332058,1.050879306378698,1371.865640665888,4.623953884836732,34.563842438568365,-115.86948792856691,2.544404027941036
5.517191395817214,40.41899557568187,6.101361615984634,1.4448620635165617,156.5655408430732,2.9023279629148306,33.118803767373514,-115.55194332964,2.34308752629932
2.9801843679791107,27.586098430361087,5.633164805052794,1.7681691498730892,358.5515315978843,2.8523145263094607,39.91215570787,-121.41381228689524,1.4699400590586615
5.151831169122271,50.776704987239896,5.297441257547605,1.754069824167753,5111.23941203643,1.6248048623238762,39.68080443619468,-120.74355223050107,2.947489831461282
5.343300236967327,7.403060952895323,3.326566221490377,1.0,433.4515532003496,2.680716839530594,40.22954222611739,-121.63753032284885,2.0410640097602206
2.919432211289548,1.8643309093686307,4.606179332330804,1.1809626373273912,3802.5542011052275,2.015956992331431,32.542576086592526,-114.91617452628736,0.48494674816455774
13.728372911650295,40.278068799611894,2.073367260268929,1.0,1564.5260217332395,2.4954229358329654,37.26171090344488,-118.97350665377718,5.0
5.955408227692354,42.16493240560901,5.3195603850718625,1.0,179.60002326603973,1.936196431944703,39.195943876414695,-117.4386295591798,2.9016848150421315
2.192884721938134,7.130568685149388,8.771809233616505,2.4886441997034066,2070.0523902035266,2.51038629847042,33.976310723020646,-119.84517913300397,0.9553415588086972
6.645448373311647,14.54472448088891,2.746554308132291,1.0,974.8978514903735,2.5537320983798057,38.67301191136993,-117.68985806495469,3.2557720514355792
2.4972521761882187,1.8951705316980743,3.918186544928625,1.0,695.4317973192847,3.122712350827929,33.29904594344202,-120.14144623278264,1.245003201470329
7.186834152970694,15.9587391498088,5.649927490205504,1.7655047750563613,1401.0217812851452,1.5747555518910128,34.22259563299097,-120.60321562270775,2.6826171856419814
8.98141414784774,40.43023556985224,8.175460567847635,2.6216997188372795,1762.7554944432738,1.685045794031636,37.02006974244871,-117.65519926826519,4.2890006656812405
2.7389937515484286,27.415986913341527,4.140059474188041,1.3780936835871385,2225.1771779617857,3.4721212148234226,38.70886895047047,-118.0893792195101,2.0741134726080404
7.988681101835917,18.752875251582694,3.7550434947080764,1.0,3562.6247715194518,2.1837088819159725,33.88575670606201,-121.06472045832051,3.742505208644663
5.7412017708551035,19.958704040222845,2.2533787196345405,1.0,1649.3489491865469,4.617308299235248,34.25962164289391,-122.50651549680526,2.7260568931902096
7.339245878480165,1.0690349114888757,5.1622640452562045,1.1054087686741692,277.09652500620723,3.287435865781361,34.4422404871238,-120.31423306161862,3.7272530621072613
13.986265181419306,16.28982690582703,11.210271049568979,2.9199124257986795,682.9041700608395,3.8293874668752648,34.767657644640295,-119.8480236085809,5.0
3.8681143119474766,33.969395823534455,5.534179876855859,1.0,20807.074650116065,5.281852709751488,34.65226156099977,-117.71315666575396,1.9671470805593867
2.851252300301169,50.683916634634215,4.909089115116053,1.0,2263.1005128072634,2.654126703305305,36.25391653072755,-114.85471236363136,1.815683270922834
2.6281793450502295,44.20010217617887,5.634074678334549,1.6568384971111845,11722.757309914256,2.3874009792035054,38.71100168294887,-123.63815202467075,1.5259083067292167
2.747012147007034,2.2033431969219857,4.931105481029707,1.1780213532773058,4426.808091350309,4.25749531966819,36.66130193977746,-121.56338987458155,1.2800193899144938
4.279084027192249,46.826590838416806,3.5779651719512153,1.0,1396.6084929512738,3.6832865047484358,39.871752133123934,-122.0628405772044,2.060845363800167
5.499687018489145,40.94311907822992,6.884771656499476,1.2949064365643768,1482.3842789496578,2.787284644076997,39.33305080651184,-118.97705591306216,2.58796128981088
5.291038178279545,40.79918230212,5.421131780509118,1.539550999228354,1057.2431107388668,5.241371426910458,33.70200568346622,-119.7029919295684,2.4669531119287162
7.36184035282077,24.357783709182144,4.988051241766099,1.0,192.90452630534944,2.7596456286362927,32.96399542154707,-116.70962376179811,2.9094446436601418
4.516788060350277,21.298269940679646,3.352993701746168,1.0433786581839066,1116.6040416437017,3.0438082797674366,40.84044485799626,-121.57584087455136,1.6694598941610987
10.720099596249247,16.448702170492822,8.342835718386091,1.3836586466956733,3680.0239987537866,3.029777123859044,33.258395132347296,-118.05501634250241,4.831075774292575
3.823651668081417,4.350437806672654,6.46162670576589,1.2167108877783095,602.0617442079098,2.067132625746484,33.90922221683727,-115.1614273640004,1.5315799623629711
15.0,12.640003538178654,3.9702603228399385,1.0,1655.656687368841,3.098859547171638,32.71026611780212,-114.89322260081696,5.0
6.523430635571456,13.576785383879256,7.394451646399285,1.8262206481928576,2569.8197670902264,5.25249956521056,38.46919547033721,-114.41215395274969,3.13890061856405
2.679701656568959,25.68793055522028,4.05914217622716,1.0,441.5624946167695,3.589408142697492,38.03252035000431,-116.26738847920012,1.5249336774957605
2.3571764921899496,39.119664736431396,3.6226239198129995,1.0,698.3337467245872,3.0417267698611554,41.87558483113493,-114.94012093741085,1.1111696481635767
5.9863594085256935,25.164301248295278,3.6550828225298218,1.252900994997505,396.2671121607836,2.8159314290889097,40.925857765013134,-121.65469128014726,2.4475462781597814
3.919336302200204,3.950066921805191,2.4389620970905765,1.0,481.9471175045227,3.429267945264747,36.40301018606864,-122.02419055649523,2.231790939404174
6.8784978782330555,49.8472798503984,5.981174492866506,1.0,302.5948301209498,4.054821437255387,36.03006548866908,-123.93511916219474,3.7431183111878656
5.953281467904247,49.078940273799724,2.381051147191152,1.0,445.6578649207645,3.8331830146241024,35.32009432565986,-116.93155642570902,2.9772641180319983
4.290068295052538,41.044666700568825,3.030181344782929,1.0,4534.434603505454,2.6307107459051124,33.94786574035987,-114.62532812186255,1.9733066146319953
